,year,locality,estimated value ($),sale Price ($),property,residential,num_rooms,num_bathrooms,carpet_area_sq_ft,property_tax_rate,face,month_name,difference,Season,house_age
7228,2019,Bridgeport,117630.0,180000.0,Single Family,Detached House,3,3,1022.0,1.0258995,North,August,-62370.0,Summer,5
7229,2019,Unknown,666120.0,1200000.0,Single Family,Detached House,3,2,1037.0,1.0258995,East,August,-533880.0,Summer,5
7230,2019,Fairfield,199990.0,372000.0,Single Family,Detached House,3,3,960.0,1.0258995,East,August,-172010.0,Summer,5
7231,2019,Waterbury,89230.0,108000.0,Single Family,Detached House,3,3,937.0,1.0258995,West,August,-18770.0,Summer,5
7232,2019,Norwalk,231850.0,425500.0,Single Family,Detached House,3,3,923.0,1.0258995,West,August,-193650.0,Summer,5
7233,2019,Bridgeport,319360.0,396147.0,Single Family,Detached House,3,2,949.0,1.0258995,West,August,-76787.0,Summer,5
7236,2019,Bridgeport,205370.0,400000.0,Single Family,Detached House,3,2,984.0,1.0258995,West,August,-194630.0,Summer,5
7239,2019,Norwalk,679100.0,1335750.0,Single Family,Detached House,3,3,991.0,1.0258995,South,August,-656650.0,Summer,5
7240,2019,Stamford,280830.0,475000.0,Single Family,Detached House,3,2,995.0,1.0258995,North,August,-194170.0,Summer,5
7241,2019,Greenwich,970550.0,1100000.0,Single Family,Detached House,3,1,1061.0,1.0258995,East,August,-129450.0,Summer,5
7243,2019,Waterbury,46100.0,71000.0,Three Family,Triplex,6,4,1873.0,1.0258995,South,August,-24900.0,Summer,5
7244,2019,Norwalk,215160.0,330000.0,Single Family,Detached House,3,2,991.0,1.0258995,North,August,-114840.0,Summer,5
7245,2019,Stamford,440390.0,645000.0,Single Family,Detached House,3,1,995.0,1.0258995,West,August,-204610.0,Summer,5
7246,2019,Fairfield,943600.0,1485000.0,Single Family,Detached House,3,2,909.0,1.0258995,West,August,-541400.0,Summer,5
7248,2019,Fairfield,439250.0,824000.0,,Detached House,3,3,1005.0,1.0258995,West,August,-384750.0,Summer,5
7249,2019,Waterbury,141710.0,179900.0,Single Family,Detached House,3,1,1002.0,1.0258995,South,August,-38190.0,Summer,5
7250,2019,Waterbury,121250.0,70000.0,Single Family,Detached House,3,2,1094.0,1.0258995,North,August,51250.0,Summer,5
7252,2019,Fairfield,281050.0,450000.0,Single Family,Detached House,3,2,1043.0,1.0258995,West,August,-168950.0,Summer,5
7253,2019,Waterbury,53130.0,35000.0,Two Family,Duplex,4,2,1222.0,1.0258995,East,August,18130.0,Summer,5
7254,2019,Bridgeport,96070.0,185000.0,Single Family,Detached House,3,1,940.0,1.0258995,South,August,-88930.0,Summer,5
7256,2019,Fairfield,258720.0,450000.0,,Detached House,3,2,917.0,1.0258995,North,August,-191280.0,Summer,5
7257,2019,Norwalk,291820.0,560000.0,Single Family,Detached House,3,3,934.0,1.0258995,South,August,-268180.0,Summer,5
7258,2019,Bridgeport,92610.0,75000.0,Two Family,Duplex,4,4,1480.0,1.0258995,South,August,17610.0,Summer,5
7259,2019,Waterbury,82490.0,90000.0,Single Family,Detached House,3,1,1062.0,1.0258995,North,August,-7510.0,Summer,5
7261,2019,Norwalk,329630.0,400000.0,Single Family,Detached House,3,3,1084.0,1.0258995,East,August,-70370.0,Summer,5
7262,2019,Waterbury,32440.0,15000.0,Single Family,Detached House,3,1,1090.0,1.0258995,North,August,17440.0,Summer,5
7263,2019,Stamford,372180.0,650000.0,Single Family,Detached House,3,3,1016.0,1.0258995,West,August,-277820.0,Summer,5
7265,2019,Fairfield,732060.0,820000.0,Single Family,Detached House,3,1,981.0,1.0258995,West,August,-87940.0,Summer,5
7267,2019,Waterbury,89160.0,160000.0,Single Family,Detached House,3,2,1007.0,1.0258995,East,August,-70840.0,Summer,5
7268,2019,Unknown,1139880.0,1880000.0,Single Family,Detached House,3,3,1051.0,1.0258995,West,August,-740120.0,Summer,5
7269,2019,Waterbury,45640.0,15000.0,Single Family,Detached House,3,2,951.0,1.0258995,West,August,30640.0,Summer,5
7271,2019,Unknown,81970.0,100000.0,,Duplex,4,3,1347.0,1.0258995,South,August,-18030.0,Summer,5
7272,2019,Unknown,99220.0,75000.0,Three Family,Triplex,6,6,2132.0,1.0258995,North,August,24220.0,Summer,5
7273,2019,Stamford,1044330.0,1285000.0,Single Family,Detached House,3,2,1050.0,1.0258995,South,August,-240670.0,Summer,5
7274,2019,Unknown,80250.0,117900.0,Single Family,Detached House,3,2,1084.0,1.0258995,West,August,-37650.0,Summer,5
7275,2019,Unknown,3019100.0,4195001.0,Single Family,Detached House,3,2,1014.0,1.0258995,East,August,-1175901.0,Summer,5
7276,2019,Waterbury,61890.0,17000.0,Single Family,Detached House,3,2,946.0,1.0258995,East,August,44890.0,Summer,5
7280,2019,Waterbury,147540.0,150000.0,Single Family,Detached House,3,1,916.0,1.0258995,West,August,-2460.0,Summer,5
7281,2019,Stamford,506370.0,895000.0,Single Family,Detached House,3,1,1024.0,1.0258995,South,August,-388630.0,Summer,5
7282,2019,Stamford,257620.0,520000.0,Single Family,Detached House,3,1,905.0,1.0258995,North,August,-262380.0,Summer,5
7283,2019,Waterbury,99860.0,132200.0,,Detached House,3,2,1050.0,1.0258995,North,August,-32340.0,Summer,5
7284,2019,Stamford,468530.0,662000.0,Single Family,Detached House,3,1,1099.0,1.0258995,East,August,-193470.0,Summer,5
7285,2019,Fairfield,1080310.0,2080000.0,Single Family,Detached House,3,2,933.0,1.0258995,East,August,-999690.0,Summer,5
7287,2019,Bridgeport,60400.0,50000.0,,Detached House,3,3,955.0,1.0258995,East,August,10400.0,Summer,5
7288,2019,Stamford,402720.0,601000.0,Single Family,Detached House,3,1,1054.0,1.0258995,North,August,-198280.0,Summer,5
7289,2019,Norwalk,234360.0,340000.0,Single Family,Detached House,3,2,1051.0,1.0258995,West,August,-105640.0,Summer,5
7290,2019,Norwalk,308820.0,493000.0,Single Family,Detached House,3,1,981.0,1.0258995,South,August,-184180.0,Summer,5
7291,2019,Bridgeport,131100.0,230000.0,Single Family,Detached House,3,1,1016.0,1.0258995,North,August,-98900.0,Summer,5
7292,2019,Waterbury,47060.0,45000.0,Three Family,Triplex,6,4,2133.0,1.0258995,West,August,2060.0,Summer,5
7294,2019,Fairfield,447370.0,800000.0,Single Family,Detached House,3,1,1018.0,1.0258995,North,August,-352630.0,Summer,5
7295,2019,Waterbury,98190.0,100000.0,Single Family,Detached House,3,1,961.0,1.0258995,North,August,-1810.0,Summer,5
7296,2019,Waterbury,50560.0,119000.0,,Duplex,4,3,1380.0,1.0258995,East,September,-68440.0,Fall,5
7297,2019,Greenwich,461580.0,1190000.0,Single Family,Detached House,3,1,927.0,1.0258995,South,September,-728420.0,Fall,5
7298,2019,Fairfield,232400.0,378000.0,Single Family,Detached House,3,1,991.0,1.0258995,North,September,-145600.0,Fall,5
7299,2019,Waterbury,116640.0,226500.0,,Triplex,6,6,2132.0,1.0258995,South,September,-109860.0,Fall,5
7300,2019,Waterbury,87490.0,63100.0,Single Family,Detached House,3,1,1026.0,1.0258995,West,September,24390.0,Fall,5
7301,2019,Stamford,395490.0,679000.0,Single Family,Detached House,3,1,1093.0,1.0258995,North,September,-283510.0,Fall,5
7302,2019,Stamford,352000.0,521000.0,Single Family,Detached House,3,1,912.0,1.0258995,North,September,-169000.0,Fall,5
7303,2019,Stamford,250170.0,526000.0,,Duplex,4,4,1298.0,1.0258995,North,September,-275830.0,Fall,5
7304,2019,Stamford,238750.0,390000.0,Single Family,Detached House,3,1,903.0,1.0258995,North,September,-151250.0,Fall,5
7305,2019,Bridgeport,87360.0,81000.0,,Detached House,3,3,1018.0,1.0258995,South,September,6360.0,Fall,5
7306,2019,Waterbury,26220.0,30000.0,Single Family,Detached House,3,1,1051.0,1.0258995,South,September,-3780.0,Fall,5
7307,2019,Bridgeport,108440.0,125000.0,Two Family,Duplex,4,3,1218.0,1.0258995,North,September,-16560.0,Fall,5
7308,2019,Greenwich,5764710.0,7125000.0,Single Family,Detached House,3,3,1077.0,1.0258995,East,September,-1360290.0,Fall,5
7310,2019,Bridgeport,101760.0,176000.0,,Detached House,3,1,961.0,1.0258995,South,September,-74240.0,Fall,5
7311,2019,Fairfield,986720.0,1175000.0,Single Family,Detached House,3,1,958.0,1.0258995,South,September,-188280.0,Fall,5
7312,2019,Greenwich,1062530.0,1605000.0,Single Family,Detached House,3,1,909.0,1.0258995,West,September,-542470.0,Fall,5
7313,2019,Stamford,220680.0,342000.0,Single Family,Detached House,3,1,1065.0,1.0258995,North,September,-121320.0,Fall,5
7315,2019,Greenwich,2442300.0,2700000.0,Single Family,Detached House,3,3,1078.0,1.0258995,East,September,-257700.0,Fall,5
7317,2019,Waterbury,109480.0,125000.0,Single Family,Detached House,3,3,910.0,1.0258995,East,September,-15520.0,Fall,5
7318,2019,Bridgeport,158220.0,219000.0,Single Family,Detached House,3,2,902.0,1.0258995,South,September,-60780.0,Fall,5
7319,2019,Norwalk,353370.0,600000.0,Single Family,Detached House,3,2,1038.0,1.0258995,West,September,-246630.0,Fall,5
7320,2019,Unknown,101410.0,130000.0,,Detached House,3,2,914.0,1.0258995,North,September,-28590.0,Fall,5
7321,2019,Stamford,609270.0,875000.0,Single Family,Detached House,3,2,1097.0,1.0258995,West,September,-265730.0,Fall,5
7322,2019,Unknown,426300.0,907500.0,Single Family,Detached House,3,1,960.0,1.0258995,South,September,-481200.0,Fall,5
7324,2019,Bridgeport,111990.0,205000.0,,Detached House,3,2,905.0,1.0258995,South,September,-93010.0,Fall,5
7326,2019,Norwalk,272700.0,425000.0,Single Family,Detached House,3,3,916.0,1.0258995,North,September,-152300.0,Fall,5
7327,2019,Bridgeport,113470.0,265000.0,Two Family,Duplex,4,4,1273.0,1.0258995,North,September,-151530.0,Fall,5
7328,2019,Unknown,101260.0,182000.0,Single Family,Detached House,3,2,1049.0,1.0258995,South,September,-80740.0,Fall,5
7329,2019,Bridgeport,139150.0,237500.0,Single Family,Detached House,3,1,916.0,1.0258995,East,September,-98350.0,Fall,5
7330,2019,Bridgeport,83900.0,57000.0,,Detached House,3,1,964.0,1.0258995,West,September,26900.0,Fall,5
7331,2019,Fairfield,240170.0,345000.0,Single Family,Detached House,3,3,1031.0,1.0258995,East,September,-104830.0,Fall,5
7333,2019,Norwalk,222300.0,500000.0,Three Family,Triplex,6,5,1875.0,1.0258995,South,September,-277700.0,Fall,5
7334,2019,Bridgeport,142690.0,160250.0,Single Family,Detached House,3,2,993.0,1.0258995,South,September,-17560.0,Fall,5
7335,2019,Fairfield,294040.0,887000.0,Single Family,Detached House,3,2,1079.0,1.0258995,West,September,-592960.0,Fall,5
7336,2019,Stamford,188070.0,275000.0,Single Family,Detached House,3,3,901.0,1.0258995,West,September,-86930.0,Fall,5
7337,2019,Stamford,588520.0,967500.0,Single Family,Detached House,3,3,969.0,1.0258995,North,September,-378980.0,Fall,5
7338,2019,Waterbury,100450.0,102901.0,Single Family,Detached House,3,1,969.0,1.0258995,West,September,-2451.0,Fall,5
7339,2019,Fairfield,986370.0,1570000.0,Single Family,Detached House,3,2,953.0,1.0258995,West,September,-583630.0,Fall,5
7341,2019,Unknown,294690.0,125000.0,Two Family,Duplex,4,3,1411.0,1.0258995,South,September,169690.0,Fall,5
7342,2019,Greenwich,1069950.0,1576000.0,,Detached House,3,3,1045.0,1.0258995,North,September,-506050.0,Fall,5
7343,2019,Fairfield,334740.0,460000.0,Single Family,Detached House,3,3,954.0,1.0258995,West,September,-125260.0,Fall,5
7344,2019,Norwalk,167850.0,345000.0,,Duplex,4,2,1361.0,1.0258995,East,September,-177150.0,Fall,5
7346,2019,Norwalk,343500.0,489352.0,Single Family,Detached House,3,3,969.0,1.0258995,West,September,-145852.0,Fall,5
7347,2019,Fairfield,516110.0,785000.0,Single Family,Detached House,3,1,901.0,1.0258995,West,September,-268890.0,Fall,5
7349,2019,Waterbury,85020.0,100000.0,Single Family,Detached House,3,1,1088.0,1.0258995,South,September,-14980.0,Fall,5
7350,2019,Waterbury,79750.0,119900.0,Single Family,Detached House,3,2,943.0,1.0258995,South,September,-40150.0,Fall,5
7351,2019,Fairfield,214480.0,347500.0,Single Family,Detached House,3,1,1085.0,1.0258995,North,September,-133020.0,Fall,5
7352,2019,Bridgeport,61060.0,169900.0,,Detached House,3,3,988.0,1.0258995,South,September,-108840.0,Fall,5
7353,2019,Bridgeport,137350.0,190000.0,Three Family,Triplex,6,4,1961.0,1.0258995,West,September,-52650.0,Fall,5
7355,2019,Fairfield,381150.0,509000.0,Single Family,Detached House,3,2,998.0,1.0258995,West,September,-127850.0,Fall,5
7356,2019,Bridgeport,107780.0,229900.0,Single Family,Detached House,3,1,983.0,1.0258995,East,September,-122120.0,Fall,5
7357,2019,Bridgeport,78170.0,73500.0,Single Family,Detached House,3,1,937.0,1.0258995,North,September,4670.0,Fall,5
7358,2019,Waterbury,77370.0,155000.0,Two Family,Duplex,4,2,1490.0,1.0258995,West,September,-77630.0,Fall,5
7359,2019,Norwalk,291180.0,900000.0,Two Family,Duplex,4,2,1216.0,1.0258995,South,September,-608820.0,Fall,5
7360,2019,Bridgeport,118090.0,195000.0,Single Family,Detached House,3,2,904.0,1.0258995,North,September,-76910.0,Fall,5
7362,2019,Fairfield,192570.0,285000.0,Single Family,Detached House,3,2,977.0,1.0258995,North,September,-92430.0,Fall,5
7363,2019,Bridgeport,151420.0,169000.0,Single Family,Detached House,3,2,954.0,1.0258995,North,September,-17580.0,Fall,5
7364,2019,Bridgeport,123730.0,131100.0,Three Family,Triplex,6,4,1860.0,1.0258995,West,September,-7370.0,Fall,5
7365,2019,Fairfield,524370.0,615000.0,,Detached House,3,3,1000.0,1.0258995,East,September,-90630.0,Fall,5
7366,2019,Stamford,537140.0,620000.0,,Detached House,3,2,1002.0,1.0258995,North,September,-82860.0,Fall,5
7367,2019,Waterbury,150710.0,270000.0,Single Family,Detached House,3,2,928.0,1.0258995,West,September,-119290.0,Fall,5
7368,2019,Bridgeport,123050.0,180000.0,Single Family,Detached House,3,3,1076.0,1.0258995,West,September,-56950.0,Fall,5
7369,2019,Norwalk,215420.0,300000.0,Single Family,Detached House,3,1,1016.0,1.0258995,North,September,-84580.0,Fall,5
7370,2019,Fairfield,267470.0,422500.0,,Detached House,3,3,1082.0,1.0258995,South,September,-155030.0,Fall,5
7371,2019,Bridgeport,115060.0,227000.0,Single Family,Detached House,3,1,1089.0,1.0258995,East,October,-111940.0,Fall,5
7372,2019,West Hartford,246890.0,385000.0,Single Family,Detached House,3,1,1096.0,1.0258995,South,October,-138110.0,Fall,5
7374,2019,Norwalk,206160.0,292500.0,,Detached House,3,3,941.0,1.0258995,North,October,-86340.0,Fall,5
7375,2019,Norwalk,805780.0,1325000.0,Single Family,Detached House,3,2,900.0,1.0258995,North,October,-519220.0,Fall,5
7378,2019,West Hartford,168840.0,268000.0,Single Family,Detached House,3,1,979.0,1.0258995,East,October,-99160.0,Fall,5
7380,2019,Unknown,464520.0,686500.0,Single Family,Detached House,3,1,954.0,1.0258995,East,October,-221980.0,Fall,5
7382,2019,Greenwich,424900.0,1200000.0,Two Family,Duplex,4,2,1278.0,1.0258995,East,October,-775100.0,Fall,5
7383,2019,Norwalk,273040.0,488000.0,,Detached House,3,2,990.0,1.0258995,South,October,-214960.0,Fall,5
7384,2019,Fairfield,5008920.0,5900000.0,Single Family,Detached House,3,2,1000.0,1.0258995,East,October,-891080.0,Fall,5
7385,2019,Norwalk,226660.0,255000.0,Single Family,Detached House,3,3,912.0,1.0258995,West,October,-28340.0,Fall,5
7386,2019,West Hartford,166250.0,232000.0,Single Family,Detached House,3,3,1000.0,1.0258995,West,October,-65750.0,Fall,5
7387,2019,West Hartford,207270.0,297000.0,,Detached House,3,1,1057.0,1.0258995,North,October,-89730.0,Fall,5
7389,2019,Unknown,1166970.0,1400000.0,Single Family,Detached House,3,3,1097.0,1.0258995,West,October,-233030.0,Fall,5
7391,2019,Norwalk,256320.0,400000.0,Single Family,Detached House,3,3,1039.0,1.0258995,East,October,-143680.0,Fall,5
7392,2019,Greenwich,332220.0,645000.0,Single Family,Detached House,3,1,958.0,1.0258995,West,October,-312780.0,Fall,5
7394,2019,Greenwich,2985500.0,4662500.0,,Detached House,3,2,936.0,1.0258995,South,October,-1677000.0,Fall,5
7396,2019,Greenwich,1752660.0,2750000.0,,Detached House,3,1,1077.0,1.0258995,South,October,-997340.0,Fall,5
7397,2019,Norwalk,920460.0,1850000.0,Single Family,Detached House,3,1,1041.0,1.0258995,South,October,-929540.0,Fall,5
7398,2019,Unknown,363440.0,690000.0,Single Family,Detached House,3,1,978.0,1.0258995,North,October,-326560.0,Fall,5
7399,2019,Unknown,106330.0,278000.0,Three Family,Triplex,6,5,1831.0,1.0258995,North,October,-171670.0,Fall,5
7400,2019,Norwalk,298000.0,450000.0,Single Family,Detached House,3,3,957.0,1.0258995,South,October,-152000.0,Fall,5
7402,2019,West Hartford,98350.0,172000.0,,Detached House,3,3,1047.0,1.0258995,East,October,-73650.0,Fall,5
7403,2019,West Hartford,250460.0,318000.0,Single Family,Detached House,3,3,963.0,1.0258995,West,October,-67540.0,Fall,5
7404,2019,West Hartford,226940.0,330000.0,Single Family,Detached House,3,3,1026.0,1.0258995,North,October,-103060.0,Fall,5
7405,2019,Bridgeport,127470.0,165000.0,Three Family,Triplex,6,6,1925.0,1.0258995,North,October,-37530.0,Fall,5
7406,2019,Norwalk,351100.0,607500.0,,Detached House,3,3,1077.0,1.0258995,East,October,-256400.0,Fall,5
7407,2019,West Hartford,135380.0,205000.0,Single Family,Detached House,3,2,970.0,1.0258995,North,October,-69620.0,Fall,5
7408,2019,Norwalk,358120.0,548000.0,Single Family,Detached House,3,3,933.0,1.0258995,West,October,-189880.0,Fall,5
7410,2019,Unknown,291970.0,445000.0,Single Family,Detached House,3,3,1088.0,1.0258995,South,October,-153030.0,Fall,5
7411,2019,Greenwich,3835090.0,5688200.0,Single Family,Detached House,3,1,1051.0,1.0258995,East,October,-1853110.0,Fall,5
7412,2019,Norwalk,276650.0,479000.0,,Detached House,3,3,1026.0,1.0258995,South,October,-202350.0,Fall,5
7414,2019,Unknown,225920.0,507500.0,Two Family,Duplex,4,4,1394.0,1.0258995,West,October,-281580.0,Fall,5
7415,2019,Fairfield,246960.0,370000.0,Single Family,Detached House,3,2,1058.0,1.0258995,North,October,-123040.0,Fall,5
7416,2019,Norwalk,236870.0,480000.0,Two Family,Duplex,4,4,1366.0,1.0258995,North,October,-243130.0,Fall,5
7417,2019,West Hartford,147280.0,248000.0,Two Family,Duplex,4,3,1496.0,1.0258995,South,October,-100720.0,Fall,5
7418,2019,Fairfield,155890.0,170000.0,Single Family,Detached House,3,3,1060.0,1.0258995,West,October,-14110.0,Fall,5
7419,2019,Bridgeport,119220.0,258000.0,Single Family,Detached House,3,1,1089.0,1.0258995,South,October,-138780.0,Fall,5
7420,2019,Greenwich,2610720.0,3200000.0,Single Family,Detached House,3,1,1034.0,1.0258995,West,October,-589280.0,Fall,5
7421,2019,Bridgeport,71520.0,60000.0,Single Family,Detached House,3,1,932.0,1.0258995,West,October,11520.0,Fall,5
7424,2019,West Hartford,244300.0,482500.0,Single Family,Detached House,3,1,915.0,1.0258995,West,October,-238200.0,Fall,5
7425,2019,Bridgeport,124240.0,223000.0,Single Family,Detached House,3,2,1052.0,1.0258995,North,October,-98760.0,Fall,5
7427,2019,Greenwich,721280.0,1375000.0,,Detached House,3,2,1030.0,1.0258995,West,October,-653720.0,Fall,5
7428,2019,Bridgeport,118740.0,169750.0,Three Family,Triplex,6,5,2016.0,1.0258995,East,October,-51010.0,Fall,5
7430,2019,Bridgeport,150380.0,153000.0,Single Family,Detached House,3,1,918.0,1.0258995,North,October,-2620.0,Fall,5
7431,2019,Greenwich,689150.0,1250000.0,Single Family,Detached House,3,1,902.0,1.0258995,East,November,-560850.0,Fall,5
7432,2019,Greenwich,1321530.0,2675000.0,Single Family,Detached House,3,2,973.0,1.0258995,East,November,-1353470.0,Fall,5
7433,2019,Fairfield,275940.0,275000.0,Single Family,Detached House,3,3,1010.0,1.0258995,West,November,940.0,Fall,5
7434,2019,Unknown,174090.0,259000.0,Single Family,Detached House,3,2,970.0,1.0258995,West,November,-84910.0,Fall,5
7436,2019,Fairfield,225260.0,370000.0,Single Family,Detached House,3,2,1086.0,1.0258995,East,November,-144740.0,Fall,5
7437,2019,Greenwich,1275120.0,1600000.0,Single Family,Detached House,3,2,1078.0,1.0258995,East,November,-324880.0,Fall,5
7438,2019,Greenwich,362460.0,761000.0,,Detached House,3,3,1071.0,1.0258995,North,November,-398540.0,Fall,5
7439,2019,Bridgeport,125690.0,240000.0,,Duplex,4,3,1335.0,1.0258995,South,November,-114310.0,Fall,5
7440,2019,Fairfield,1213310.0,2200000.0,Single Family,Detached House,3,1,1042.0,1.0258995,North,November,-986690.0,Fall,5
7441,2019,Norwalk,327500.0,399999.0,Single Family,Detached House,3,3,1066.0,1.0258995,East,November,-72499.0,Fall,5
7442,2019,Bridgeport,103020.0,120000.0,Single Family,Detached House,3,1,956.0,1.0258995,South,November,-16980.0,Fall,5
